#mu,eb,a_crit
0.860,0.46,0.070
0.870,0.69,0.025
0.850,0.21,0.124
0.860,0.47,0.061
0.870,0.70,0.024
0.860,0.48,0.067
0.870,0.71,0.023
0.850,0.22,0.119
0.870,0.72,0.023
0.860,0.49,0.066
0.850,0.23,0.116
0.860,0.50,0.058
0.850,0.24,0.116
0.850,0.25,0.114
0.850,0.26,0.111
0.850,0.27,0.109
0.850,0.28,0.109
